"academic_group_id","session_number","exam_number","teacher_id","subject_id","success_count","all_count"
"151585","7","3","799","7865","16","16"
"151585","7","4","679456","10217","16","16"
"151841","1","1","171808","2771","4","15"
"151841","1","2","629536","9573","1","15"
"151841","1","3","203295","1744","5","15"
"151841","1","4","77088","9287","8","15"
"151841","2","1","116768","1627","7","15"
"151841","2","2","171808","2771","3","15"
"151841","2","3","77088","9287","10","15"
"151841","3","1","122656","7713","6","15"
"151841","3","2","1557024","9424","6","15"
"151841","4","1","316192","987","4","15"
"151841","4","2","587040","7275","6","15"
"151841","4","3","95520","2927","5","15"
"151841","4","4","434208","7903","5","15"
"151841","5","1","153632","10181","8","15"
"151841","5","2","56608","8052","8","15"
"151841","5","3","100384","1160","7","15"
"151841","5","4","701728","3456","4","15"
"151841","6","1","-515862165244","8725","9","15"
"151841","6","2","152096","2490","8","15"
"151841","6","3","194592","8573","9","15"
"151841","6","4","152096","2908","2","15"
"151841","7","1","-364256","5981","3","15"
"151841","7","2","396064","8569","1","15"
"151841","7","3","152096","8725","9","15"
"151841","7","4","152096","10218","10","15"
"153377","1","1","146976","4836","6","18"
"153377","1","2","53280","9287","5","18"
"153377","1","3","203295","1737","9","18"
"153377","1","4","171808","2771","3","18"
"153377","2","1","42784","1627","7","18"
"153377","2","2","53280","9287","7","18"
"153377","2","3","171808","2771","7","18"
"153377","2","4","60448","4547","7","18"
"153377","3","1","2389280","9424","9","18"
"153377","3","2","587040","5735","2","18"
"153377","3","3","10784","9347","9","18"
"153377","3","4","710432","284","8","18"
"153377","4","1","310816","5350","5","18"
"153377","4","2","558880","9388","9","18"
"153377","4","3","311072","8294","8","18"
"153377","4","4","252448","6357","8","18"
"153377","5","1","395808","3459","12","18"
"153377","5","2","152096","6968","16","18"
"153377","5","3","252448","8547","13","18"
"153377","5","4","252448","10063","16","18"
"153377","6","1","333088","4108","17","18"
"153377","6","2","311072","8568","16","18"
"153377","6","3","2201888","3012","18","18"
"153377","6","4","706080","5480","18","18"
"153377","7","1","2786847","4102","18","18"
"153377","7","2","34336","506","18","18"
"153377","7","3","2786847","8562","18","18"
"153377","7","4","311072","8574","18","18"
"154913","1","1","203295","1737","23","24"
"154913","1","2","171808","2771","10","24"
"154913","1","3","53280","9287","16","24"
"154913","1","4","629536","9573","9","24"
"154913","2","1","116768","1627","13","24"
"154913","2","2","171808","2771","9","24"
"154913","2","3","53280","9287","20","24"
"154913","3","1","1557024","9424","17","24"
"154913","3","2","638496","5735","17","24"
"154913","3","3","437792","981","21","24"
"154913","4","1","633888","7903","13","24"
"154913","4","2","562464","10173","11","24"
"154913","4","3","95520","2935","9","24"
"154913","5","1","4128","157","8","24"
"154913","5","2","27167","1160","15","24"
"154913","5","3","680480","2988","11","24"
"154913","5","4","622112","8613","16","24"
"154913","6","1","4128","8611","11","24"
"154913","6","2","621344","4848","23","24"
"154913","6","3","152096","2993","20","24"
"154913","7","1","152096","3772","20","24"
"154913","7","2","152096","10035","15","24"
"154913","7","3","152096","8595","12","24"
"155425","1","1","669472","973","13","13"
"155425","1","2","1703712","1239","13","13"
"155425","1","3","125216","1737","13","13"
"155425","1","4","148000","2868","13","13"
"155425","2","1","1654560","10276","13","13"
"155425","2","2","669472","228","13","13"
"155425","2","3","152352","1627","13","13"
"155425","2","4","148000","2868","13","13"
"155425","3","1","1557024","9424","12","13"
"155425","3","2","342816","2868","13","13"
"155425","3","3","669472","228","13","13"
"155425","3","4","15392","9287","13","13"
"155425","4","1","1654560","10276","13","13"
"155425","4","2","4896","333","13","13"
"155425","4","3","15392","9287","13","13"
"155425","4","4","525856","7786","12","13"
"155425","5","1","1628192","3266","11","13"
"155425","5","2","579104","3391","13","13"
"155425","5","3","190240","10110","10","13"
"155425","5","4","108576","7786","10","13"
"155425","6","1","579104","3391","12","13"
"155425","6","2","-171744","4235","10","13"
"155425","6","3","1594656","2356","11","13"
"155425","6","4","21555","7831","7","13"
"155425","7","1","-391392","1351","4","13"
"155425","7","2","1593632","903","11","13"
"155425","7","3","340000","7054","7","13"
"155425","7","4","171808","9516","5","13"
"155681","1","1","669472","973","13","13"
"155681","1","2","1703712","1239","12","13"
"155681","1","3","125216","1737","10","13"
"155681","1","4","148000","2868","13","13"
"155681","2","1","148000","2868","11","13"
"155681","2","2","21536","1627","13","13"
"155681","2","3","1654560","10276","13","13"
"155681","2","4","669472","228","12","13"
"155681","3","1","1557024","9424","12","13"
"155681","3","2","669472","228","12","13"
"155681","3","3","15392","9287","12","13"
"155681","3","4","342816","2868","12","13"
"155681","4","1","1654560","10276","11","13"
"155681","4","2","4896","333","13","13"
"155681","4","3","15392","9287","11","13"
"155681","4","4","108576","7786","10","13"
"155681","5","1","190240","10110","8","13"
"155681","5","2","108576","7786","9","13"
"155681","5","3","1628192","3266","12","13"
"155681","5","4","579104","3391","12","13"
"155681","6","1","1594656","2356","6","13"
"155681","6","2","579104","3391","11","13"
"155681","6","3","21555","7831","4","13"
"155681","6","4","-171744","4235","11","13"
"155681","7","1","-391392","1351","3","13"
"155681","7","2","171808","9516","3","13"
"155681","7","3","1593632","903","9","13"
"155681","7","4","340000","7054","6","13"
"156193","1","1","57120","1239","16","17"
"156193","1","2","669472","230","16","17"
"156193","1","3","512288","1748","15","17"
"156193","1","4","108576","2868","16","17"
"156193","2","1","669472","230","16","17"
"156193","2","2","108576","2868","16","17"
"156193","2","3","332064","359","16","17"
"156193","2","4","14643","1627","16","17"
"156193","3","1","108576","7786","13","17"
"156193","3","2","15392","9287","12","17"
"156193","3","3","4659","2801","11","17"
"156193","3","4","89632","4880","15","17"
"156193","4","1","4659","1985","11","17"
"156193","4","2","344608","3266","15","17"
"156193","4","3","130592","5814","17","17"
"156193","4","4","130592","240","16","17"
"156193","5","1","202784","477","11","17"
"156193","5","2","130592","4208","12","17"
"156193","5","3","350496","4235","14","17"
"156193","6","1","4659","7776","12","17"
"156193","6","2","28467","5919","14","17"
"156193","6","3","351264","1365","15","17"
"156193","7","1","89888","5843","9","17"
"156193","7","2","348960","751","12","17"
"156193","7","3","-269024","3586","13","17"
"156449","1","1","512288","1748","7","16"
"156449","1","2","108576","2868","9","16"
"156449","1","3","669472","230","15","16"
"156449","1","4","57120","1239","8","16"
"156449","2","1","42784","1627","10","16"
"156449","2","2","332064","359","14","16"
"156449","2","3","108576","2868","9","16"
"156449","2","4","669472","230","14","16"
"156449","3","1","89632","4880","5","16"
"156449","3","2","108576","7786","7","16"
"156449","3","3","4659","2801","11","16"
"156449","3","4","15392","9287","10","16"
"156449","4","1","4659","1985","8","16"
"156449","4","2","344608","3266","9","16"
"156449","4","3","130592","5814","8","16"
"156449","4","4","130592","240","6","16"
"156449","5","1","350496","4235","5","16"
"156449","5","2","202784","477","4","16"
"156449","5","3","130592","4208","3","16"
"156449","6","1","4659","7776","6","16"
"156449","6","2","28467","5919","5","16"
"156449","6","3","351264","1365","15","16"
"156449","7","1","89888","5843","8","16"
"156449","7","2","348960","751","12","16"
"156449","7","3","-269024","3586","15","16"
"157217","1","1","404512","974","16","18"
"157217","1","2","57120","1239","11","18"
"157217","1","3","512288","1748","13","18"
"157217","1","4","342816","2868","16","18"
"157217","2","1","42784","1627","16","18"
"157217","2","2","110112","231","15","18"
"157217","2","3","332064","359","15","18"
"157217","2","4","342816","2868","16","18"
"157217","3","1","15392","9287","11","18"
"157217","3","2","344608","3247","2","18"
"157217","3","3","89632","4880","8","18"
"157217","3","4","108576","7786","9","18"
"157217","4","1","130592","7657","8","18"
"157217","4","2","4659","7776","11","18"
"157217","4","3","89888","9547","9","18"
"157217","5","1","332576","477","7","18"
"157217","5","2","156704","1985","10","18"
"157217","5","3","130592","4208","7","18"
"157217","5","4","350496","4236","10","18"
"157217","6","1","4659","7832","15","18"
"157217","6","2","350496","6889","12","18"
"157217","6","3","348960","751","7","18"
"157217","6","4","4640","1815","17","18"
"157217","7","1","351264","2291","10","18"
"157217","7","2","351264","3318","7","18"
"157217","7","3","1131552","4851","10","18"
"157473","1","1","396576","1748","11","13"
"157473","1","2","162848","2007","11","13"
"157473","1","3","39219","2771","12","13"
"157473","1","4","495392","9287","10","13"
"157473","2","1","42784","1627","11","13"
"157473","2","2","396576","1748","11","13"
"157473","2","3","39219","2771","9","13"
"157473","2","4","396576","8518","6","13"
"157473","3","1","29728","885","1","13"
"157473","3","2","524064","4235","12","13"
"157473","3","3","125216","892","2","13"
"157473","3","4","557600","9424","13","13"
"157473","4","1","403488","477","7","13"
"157473","4","2","168480","4208","10","13"
"157473","4","3","29728","240","13","13"
"157473","4","4","564512","1831","8","13"
"157473","5","1","403488","477","6","13"
"157473","5","2","179232","913","10","13"
"157473","5","3","564512","1831","8","13"
"157473","6","1","39987","8241","13","13"
"157473","7","1","524064","2351","13","13"
"157473","7","2","65343","1699","8","13"
"157473","7","3","40755","5937","8","13"
"157473","7","4","40755","8241","5","13"
"157729","1","1","396576","1748","12","14"
"157729","1","2","162848","2007","10","14"
"157729","1","3","39219","2771","14","14"
"157729","1","4","495392","9287","12","14"
"157729","2","1","42784","1627","9","14"
"157729","2","2","396576","1748","11","14"
"157729","2","3","396576","8518","12","14"
"157729","2","4","39219","2771","11","14"
"157729","3","1","524064","4235","13","14"
"157729","3","2","557600","9424","13","14"
"157729","3","3","29728","885","11","14"
"157729","3","4","125216","892","13","14"
"157729","4","1","168480","4208","12","14"
"157729","4","2","403488","477","11","14"
"157729","4","3","564512","1831","14","14"
"157729","4","4","29728","240","13","14"
"157729","5","1","564512","1831","3","14"
"157729","5","2","403488","477","9","14"
"157729","5","3","179232","913","11","14"
"157729","6","1","39987","8241","13","14"
"157729","7","1","65343","1699","6","14"
"157729","7","2","40755","8241","9","14"
"157729","7","3","40755","5937","7","14"
"157729","7","4","524064","2351","13","14"
"157985","1","1","342816","2868","21","24"
"157985","1","2","108064","5867","23","24"
"157985","1","3","39219","7800","19","24"
"157985","1","4","202528","9287","14","24"
"157985","2","1","202528","9287","20","24"
"157985","2","2","503584","390","9","24"
"157985","2","3","21536","1629","2","24"
"157985","3","1","404512","2664","20","24"
"157985","3","2","1557024","9424","17","24"
"157985","3","3","503584","390","12","24"
"157985","3","4","342816","2868","23","24"
"157985","4","1","404512","1985","22","24"
"157985","4","2","503584","239","12","24"
"157985","4","3","525856","1249","23","24"
"157985","4","4","342816","7369","23","24"
"157985","5","1","108064","3360","21","24"
"157985","5","2","108576","7789","15","24"
"157985","5","3","110112","9036","13","24"
"157985","6","1","503584","5828","14","24"
"157985","6","2","108064","2869","18","24"
"157985","6","3","108064","2851","20","24"
"157985","7","1","259104","2358","10","24"
"157985","7","2","108064","2844","21","24"
"157985","7","3","108064","4255","21","24"
"157985","7","4","108064","6947","22","24"
"165409","1","1","1778208","2007","9","12"
"165409","1","2","169504","1737","10","12"
"165409","1","3","408864","2771","4","12"
"165409","1","4","18720","9287","8","12"
"165409","2","1","666144","1627","4","12"
"165409","2","2","629536","9573","7","12"
"165409","2","3","408864","2771","11","12"
"165409","2","4","18720","9287","7","12"
"165409","3","1","499488","7275","5","12"
"165409","3","2","1543968","9424","6","12"
"165409","3","3","571680","9391","4","12"
"165409","4","1","625952","8036","6","12"
"165409","4","2","701472","2946","4","12"
"165409","4","3","467232","1157","3","12"
"165409","5","1","701472","2946","4","12"
"165409","5","2","701472","4214","4","12"
"165409","5","3","645920","10173","2","12"
"165409","6","1","188448","3139","3","12"
"165409","6","2","130848","3458","5","12"
"165409","6","3","188448","3142","1","12"
"165409","7","1","203552","3323","2","12"
"165409","7","2","591904","6763","1","12"
"165921","1","1","712992","2771","3","10"
"165921","1","2","558880","9573","5","10"
"165921","1","3","203295","1737","6","10"
"165921","1","4","395296","9287","7","10"
"165921","2","1","395296","9287","4","10"
"165921","2","2","712992","2771","1","10"
"165921","2","3","84512","1627","5","10"
"165921","2","4","146976","9573","1","10"
"165921","3","1","646176","10173","8","10"
"165921","3","2","1543968","9424","3","10"
"165921","3","3","587040","5735","3","10"
"165921","4","1","174368","4799","5","10"
"165921","4","2","571680","2939","1","10"
"165921","4","3","629536","5447","2","10"
"165921","5","1","-39648","2204","6","10"
"165921","5","2","1350688","3842","8","10"
"165921","5","3","89120","9353","0","10"
"165921","6","1","23327","7534","4","10"
"165921","6","2","129568","3328","5","10"
"165921","6","3","5683","7063","5","10"
"165921","6","4","710432","8363","5","10"
"165921","7","1","174368","1961","5","10"
"165921","7","2","310816","9567","9","10"
"165921","7","3","710432","3378","7","10"
"166177","1","1","169504","1737","12","13"
"166177","1","2","395296","9287","9","13"
"166177","1","3","558880","9573","5","13"
"166177","1","4","712992","2771","10","13"
"166177","2","1","158496","1627","4","13"
"166177","2","2","712992","2771","5","13"
"166177","2","3","162080","6718","13","13"
"166177","2","4","395296","9287","12","13"
"166177","3","1","298528","1324","8","13"
"166177","3","2","134176","3975","10","13"
"166177","3","3","694048","9424","9","13"
"166177","4","1","95520","9420","2","13"
"166177","4","2","162080","2078","6","13"
"166177","4","3","162080","7083","8","13"
"166177","5","1","298528","1204","5","13"
"166177","5","2","134176","8645","9","13"
"166177","5","3","134176","9614","8","13"
"166177","6","1","447776","8644","4","13"
"166177","6","2","447776","1208","11","13"
"166177","6","3","447776","2770","10","13"
"166177","7","1","134176","-358847","11","13"
"166177","7","2","583712","8522","7","13"
"195873","1","1","146976","4836","4","11"
"195873","1","2","53280","9287","4","11"
"195873","1","3","203295","1737","5","11"
"195873","1","4","171808","2771","3","11"
"195873","2","1","42784","1627","3","11"
"195873","2","2","53280","9287","3","11"
"195873","2","3","171808","2771","2","11"
"195873","2","4","60448","4547","3","11"
"195873","3","1","2389280","9424","2","11"
"195873","3","2","587040","5735","3","11"
"195873","3","3","10784","9347","3","11"
"195873","3","4","710432","284","3","11"
"195873","4","1","310816","5350","1","11"
"195873","4","2","558880","9388","4","11"
"195873","4","3","311072","8294","5","11"
"195873","4","4","252448","6357","3","11"
"195873","5","1","2201888","3012","9","11"
"195873","5","2","395808","3459","4","11"
"195873","5","3","2201888","9579","8","11"
"195873","5","4","152096","6968","9","11"
"195873","6","1","706080","5480","9","11"
"195873","6","2","311072","4067","8","11"
"195873","6","3","311072","8392","6","11"
"195873","6","4","311072","8546","7","11"
"195873","7","1","34336","506","11","11"
"195873","7","2","2201888","-1969343","11","11"
"195873","7","3","311072","-1985471","10","11"
"195873","7","4","-410336","-959935","11","11"
"272673","1","1","1510176","2103","7","11"
"272673","1","2","1634336","9620","7","11"
"272673","1","3","1634336","6304","3","11"
"272673","1","4","1762080","2007","8","11"
"272673","2","1","116768","1633","2","11"
"272673","2","2","1634336","6304","3","11"
"272673","2","3","1510176","348","2","11"
"272673","3","1","-163808","210","8","11"
"272673","3","2","162848","2078","4","11"
"272673","3","3","1543968","9424","5","11"
"272673","4","1","-50144","209","1","11"
"272673","4","2","1506080","211","6","11"
"272673","4","3","1716000","4918","2","11"
"272673","4","4","-50144","4920","5","11"
"272673","5","1","-50144","2703","7","11"
"272673","5","2","-37088","5902","6","11"
"273697","1","1","672288","2007","12","12"
"273697","1","2","395296","9287","12","12"
"273697","1","3","366880","2771","3","12"
"273697","1","4","710432","4176","12","12"
"273697","2","1","171552","1741","12","12"
"273697","2","2","366880","2771","6","12"
"273697","2","3","158496","1633","5","12"
"273697","2","4","395296","9287","11","12"
"273697","3","1","-52192","9424","12","12"
"273697","3","2","646176","10173","1","12"
"273697","3","3","587040","5735","4","12"
"273697","4","1","206368","3456","3","12"
"273697","4","2","129568","3328","9","12"
"273697","4","3","629536","9391","2","12"
"273697","5","1","146976","9354","3","12"
"273697","5","2","23327","7534","5","12"
"273697","5","3","89120","9353","1","12"
"273697","5","4","-39648","2204","6","12"
"273953","1","1","282912","9287","1","19"
"273953","1","2","571680","9573","1","19"
"273953","1","3","163616","2771","9","19"
"273953","1","4","648992","2007","9","19"
"273953","2","1","54048","1633","6","19"
"273953","2","2","571936","1741","3","19"
"273953","2","3","163616","2771","0","19"
"273953","2","4","282912","9287","3","19"
"273953","3","1","95520","2927","0","19"
"273953","3","2","394016","8324","3","19"
"273953","3","3","546848","7713","5","19"
"273953","3","4","1277216","10173","0","19"
"273953","4","1","694048","9424","2","19"
"273953","4","2","23328","1160","4","19"
"273953","4","3","701728","3456","0","19"
"273953","5","1","285216","1507","9","19"
"273953","5","2","394784","4131","6","19"
"274209","1","1","282912","9287","5","10"
"274209","1","2","163616","2771","1","10"
"274209","1","3","648992","2007","7","10"
"274209","1","4","571680","9573","2","10"
"274209","2","1","54048","1633","3","10"
"274209","2","2","571936","1741","1","10"
"274209","2","3","163616","2771","1","10"
"274209","2","4","282912","9287","5","10"
"274209","3","1","95520","2927","1","10"
"274209","3","2","394016","8324","5","10"
"274209","3","3","1277216","10173","5","10"
"274209","3","4","546848","7713","0","10"
"274209","4","1","23328","1160","1","10"
"274209","4","2","701728","3456","0","10"
"274209","4","3","694048","9424","4","10"
"274209","5","1","615968","2380","1","10"
"274209","5","2","715040","4131","3","10"
"274209","5","3","619296","5417","5","10"
"274209","5","4","285216","3640","4","10"
"274977","1","1","154400","9287","2","20"
"274977","1","2","89120","9573","6","20"
"274977","1","3","642080","2007","7","20"
"274977","1","4","131616","2771","13","20"
"274977","2","1","131616","2771","7","20"
"274977","2","2","171552","1741","5","20"
"274977","2","3","116768","1633","4","20"
"274977","2","4","154400","9287","6","20"
"274977","3","1","123680","2927","2","20"
"274977","3","2","558112","5735","2","20"
"274977","3","3","130848","3456","7","20"
"274977","4","1","1277216","10173","2","20"
"274977","4","2","-45280","9424","6","20"
"274977","4","3","23328","1160","1","20"
"274977","4","4","437792","3490","3","20"
"274977","5","1","83232","7959","1","20"
"274977","5","2","83232","8432","3","20"
"274977","5","3","69152","8431","11","20"
"275233","1","1","154400","9287","1","14"
"275233","1","2","89120","9573","1","14"
"275233","1","3","642080","2007","5","14"
"275233","1","4","131616","2771","7","14"
"275233","2","1","131616","2771","6","14"
"275233","2","2","171552","1741","4","14"
"275233","2","3","116768","1633","3","14"
"275233","2","4","154400","9287","3","14"
"275233","3","1","123680","2927","0","14"
"275233","3","2","130848","3456","6","14"
"275233","3","3","558112","5735","1","14"
"275233","4","1","437792","3490","3","14"
"275233","4","2","1277216","10173","1","14"
"275233","4","3","-230368","9424","2","14"
"275233","4","4","23328","1160","0","14"
"275233","5","1","651040","1333","6","14"
"275233","5","2","708640","7916","5","14"
"275233","5","3","651040","8470","7","14"
"275745","1","1","1762080","2007","9","10"
"275745","1","2","712992","2771","7","10"
"275745","1","3","1652000","9573","3","10"
"275745","2","1","14643","1633","8","10"
"275745","2","2","169504","1741","6","10"
"275745","2","3","712992","2771","7","10"
"275745","2","4","1609248","9287","8","10"
"275745","3","1","2248224","1324","9","10"
"275745","3","2","1543968","9424","7","10"
"275745","3","3","1761824","4877","7","10"
"275745","3","4","558112","3480","10","10"
"275745","4","1","1584672","2930","5","10"
"275745","4","2","1584672","2418","4","10"
"275745","4","3","1716000","9609","4","10"
"275745","5","1","1584672","2418","4","10"
"275745","5","2","1584672","2949","4","10"
"275745","5","3","1719328","4120","6","10"
"275745","5","4","1719328","8418","2","10"
"276001","1","1","1778208","2007","5","10"
"276001","1","2","1652000","9573","2","10"
"276001","1","3","580384","9287","5","10"
"276001","1","4","366880","2771","0","10"
"276001","2","1","119328","1633","4","10"
"276001","2","2","366880","2771","1","10"
"276001","2","3","171552","1741","5","10"
"276001","2","4","580384","9287","4","10"
"276001","3","1","-52192","9424","6","10"
"276001","3","2","499488","7275","6","10"
"276001","3","3","168480","5814","8","10"
"276001","4","1","1243424","2874","5","10"
"276001","4","2","591904","3142","5","10"
"276001","4","3","591904","2369","8","10"
"276001","4","4","467232","1157","7","10"
"276001","5","1","591904","3142","3","10"
"276001","5","2","701472","2946","2","10"
"276001","5","3","701472","4214","4","10"
"276001","5","4","645920","10173","5","10"
"276257","1","1","642080","2007","10","10"
"276257","1","2","310816","9573","3","10"
"276257","1","3","407072","4157","8","10"
"276257","1","4","407072","1404","7","10"
"276257","2","1","204320","1741","8","10"
"276257","2","2","158496","1633","5","10"
"276257","2","3","407072","4545","5","10"
"276257","2","4","493344","9287","9","10"
"276257","3","1","585760","9424","10","10"
"276257","3","2","1781792","3531","10","10"
"276257","3","3","306464","1011","10","10"
"276257","3","4","665632","2167","10","10"
"276257","4","1","306464","6351","10","10"
"276257","4","2","407072","1032","9","10"
"276257","4","3","1781792","1006","10","10"
"276257","4","4","407072","7999","6","10"
"276257","5","1","2060320","612","10","10"
"276257","5","2","2200608","4968","8","10"
"276257","5","3","1266976","927","9","10"
"276257","5","4","-410848","6742","9","10"
"276513","1","1","125216","1741","5","19"
"276513","1","2","246048","2007","7","19"
"276513","1","3","147232","229","2","19"
"276513","1","4","23327","9287","7","19"
"276513","2","1","147232","2868","3","19"
"276513","2","2","9523","1633","5","19"
"276513","2","3","125216","1741","3","19"
"276513","2","4","23327","9287","6","19"
"276513","3","1","-236512","5007","13","19"
"276513","3","2","31456289","2766","7","19"
"276513","3","3","557600","9424","16","19"
"276513","3","4","201771","3000","6","19"
"276513","4","1","146464","8201","3","19"
"276513","4","2","152096","9639","2","19"
"276513","4","3","159520","8241","5","19"
"276513","4","4","159520","7846","14","19"
"276513","5","1","159520","-2486975","2","19"
"276513","5","2","159520","8079","8","19"
"276513","5","3","159520","-2449087","9","19"
"277537","1","1","642080","2007","12","15"
"277537","1","2","310816","9573","3","15"
"277537","1","3","407072","4157","7","15"
"277537","1","4","407072","1404","5","15"
"277537","2","1","407072","4545","12","15"
"277537","2","2","204320","1741","9","15"
"277537","2","3","173344","1633","11","15"
"277537","2","4","493344","9287","10","15"
"277537","3","1","1781792","3531","13","15"
"277537","3","2","585760","9424","14","15"
"277537","3","3","306464","1011","15","15"
"277537","3","4","665632","2167","14","15"
"277537","4","1","306464","6351","14","15"
"277537","4","2","-348172207101","1032","13","15"
"277537","4","3","1781792","1006","14","15"
"277537","4","4","407072","7999","14","15"
"277537","5","1","2200608","4968","12","15"
"277537","5","2","-348172207101","612","11","15"
"277537","5","3","-410848","6742","12","15"
"277537","5","4","1266976","927","13","15"
"277793","1","1","1652000","9573","11","17"
"277793","1","2","1762080","2007","13","17"
"277793","1","3","395296","9287","16","17"
"277793","1","4","712992","2771","13","17"
"277793","2","1","712992","2771","11","17"
"277793","2","2","395296","9287","15","17"
"277793","2","3","162080","6718","13","17"
"277793","2","4","158496","1633","9","17"
"277793","3","1","169504","1741","4","17"
"277793","3","2","-52192","9424","13","17"
"277793","3","3","298528","1324","10","17"
"277793","4","1","162080","2078","13","17"
"277793","4","2","162080","7083","14","17"
"277793","4","3","95520","9420","10","17"
"277793","5","1","134176","9611","13","17"
"277793","5","2","298528","1204","13","17"
"277793","5","3","134176","8645","16","17"
"280609","1","1","147232","229","14","16"
"280609","1","2","23327","9287","14","16"
"280609","1","3","246048","2007","15","16"
"280609","1","4","346912","1858","15","16"
"280609","2","1","159520","1858","15","16"
"280609","2","2","147232","2868","12","16"
"280609","2","3","23327","9287","13","16"
"280609","2","4","577312","1633","13","16"
"280609","3","1","-236512","5007","16","16"
"280609","3","2","557600","9424","16","16"
"280609","3","3","31456289","2766","13","16"
"280609","4","1","159520","8241","11","16"
"280609","4","2","146464","8201","12","16"
"280609","4","3","1339424","7846","15","16"
"280609","4","4","152096","9639","12","16"
"280609","5","1","159520","8079","7","16"
"281121","1","1","153376","5007","5","11"
"281121","1","2","131616","2782","8","11"
"281121","1","3","200992","2007","5","11"
"281121","1","4","144416","2392","10","11"
"281121","2","1","224032","3162","10","11"
"281121","2","2","557600","9424","10","11"
"281121","2","3","33123105","1633","8","11"
"281121","3","1","266272","1435","7","11"
"281121","3","2","146208","7851","4","11"
"281121","3","3","246816","7843","9","11"
"281121","3","4","461344","7849","3","11"
"281121","4","1","2305312","40","8","11"
"281121","4","2","81184","7851","3","11"
"281121","4","3","461344","7849","4","11"
"281121","5","1","153376","7336","7","11"
"281121","5","2","156960","8264","7","11"
"281121","5","3","81184","7102","10","11"
"281377","1","1","153376","5007","8","16"
"281377","1","2","144416","2392","16","16"
"281377","1","3","131616","2782","15","16"
"281377","1","4","200992","2007","8","16"
"281377","2","1","557600","9424","16","16"
"281377","2","2","33123105","1633","14","16"
"281377","2","3","162848","1941","13","16"
"281377","3","1","146208","7851","5","16"
"281377","3","2","246816","7843","16","16"
"281377","3","3","346912","2294","12","16"
"281377","3","4","461344","7849","10","16"
"281377","4","1","81184","7851","7","16"
"281377","4","2","461344","7849","12","16"
"281377","5","1","153376","7336","10","16"
"281377","5","2","191264","2548","12","16"
"281377","5","3","-249312","7858","12","16"
"281889","1","1","1762080","2007","11","14"
"281889","1","2","710432","9573","3","14"
"281889","1","3","53792","9287","6","14"
"281889","1","4","129824","2771","5","14"
"281889","2","1","129824","2771","8","14"
"281889","2","2","173344","1633","2","14"
"281889","2","3","204320","1741","5","14"
"281889","2","4","53792","9287","7","14"
"281889","3","1","543264","5735","0","14"
"281889","3","2","298272","981","2","14"
"281889","3","3","647968","4517","10","14"
"281889","4","1","585248","5403","11","14"
"281889","4","2","694048","9424","8","14"
"281889","4","3","199968","2937","6","14"
"281889","5","1","101408","506","6","14"
"281889","5","2","2246944","5431","7","14"
"281889","5","3","34336","4353","10","14"
"281889","5","4","34355","10173","4","14"
"282145","1","1","53792","9287","10","17"
"282145","1","2","129824","2771","8","17"
"282145","1","3","1762080","2007","14","17"
"282145","1","4","710432","9573","7","17"
"282145","2","1","53792","9287","10","17"
"282145","2","2","1776672","1633","12","17"
"282145","2","3","129824","2771","10","17"
"282145","2","4","204320","1741","10","17"
"282145","3","1","647968","4517","12","17"
"282145","3","2","543264","5735","2","17"
"282145","3","3","298272","981","9","17"
"282145","4","1","585248","5403","16","17"
"282145","4","2","199968","2937","10","17"
"282145","4","3","-230368","9424","9","17"
"282145","5","1","34355","10173","2","17"
"282145","5","2","34336","4353","11","17"
"282145","5","3","2246944","5431","13","17"
"282145","5","4","101408","506","13","17"
"282401","1","1","639776","2007","4","14"
"282401","1","2","163616","2771","2","14"
"282401","1","3","541216","9287","3","14"
"282401","1","4","146976","9573","2","14"
"282401","2","1","152352","1633","2","14"
"282401","2","2","541216","9287","2","14"
"282401","2","3","204320","1741","2","14"
"282401","2","4","163616","2771","3","14"
"282401","3","1","127776","3456","0","14"
"282401","3","2","2124064","9424","1","14"
"282401","3","3","1261344","9726","2","14"
"282401","4","1","187936","4008","2","14"
"282401","4","2","448288","10114","2","14"
"282401","4","3","156448","7795","1","14"
"282401","5","1","1627936","-422079","10","14"
"282401","5","2","249120","-1932735","6","14"
"282401","5","3","101408","-2090687","6","14"
"282657","1","1","639776","2007","6","21"
"282657","1","2","163616","2771","6","21"
"282657","1","3","541216","9287","3","21"
"282657","1","4","146976","9573","2","21"
"282657","2","1","152352","1633","5","21"
"282657","2","2","541216","9287","3","21"
"282657","2","3","204320","1741","6","21"
"282657","2","4","163616","2771","4","21"
"282657","3","1","127776","3456","1","21"
"282657","3","2","2124064","9424","3","21"
"282657","3","3","1261344","9726","6","21"
"282657","4","1","187936","4008","5","21"
"282657","4","2","448288","10114","7","21"
"282657","4","3","156448","7795","2","21"
"282657","5","1","187936","8936","13","21"
"282657","5","2","249120","-1932223","13","21"
"282913","1","1","541216","9287","8","15"
"282913","1","2","163616","2771","8","15"
"282913","1","3","639776","2007","0","15"
"282913","1","4","146976","9573","10","15"
"282913","2","1","332832","1633","11","15"
"282913","2","2","541216","9287","1","15"
"282913","2","3","204320","1741","8","15"
"282913","2","4","163616","2771","6","15"
"282913","3","1","2124064","9424","12","15"
"282913","3","2","1261344","9726","1","15"
"282913","3","3","127776","3456","5","15"
"282913","4","1","187936","4008","1","15"
"282913","4","2","448288","10114","11","15"
"282913","4","3","156448","7795","9","15"
